x,y,z,c,t
120,12,1516,7,5
1874,2422,2209,3,3
1683,2462,2443,4,2
2462,1569,621,9,3
570,881,2129,7,7
626,1917,813,7,7
1928,1270,2250,7,6
725,87,322,9,4
2372,1110,973,4,3
827,2090,2028,5,3
49,705,1052,4,2
2064,382,631,5,5
107,130,840,2,1
1952,757,1798,5,5
229,405,2124,6,5
363,2233,1988,6,4
2268,705,585,5,5
786,1595,291,6,3
2184,1647,1433,7,6
884,2198,1353,1,0
1876,56,1792,8,7
2398,1284,1633,2,2
192,2296,1822,8,3
2261,1001,2073,4,3
1734,1913,2003,5,5
1313,1239,877,8,4
1394,2130,1796,2,1
2366,2047,690,6,7
1127,1431,1483,2,1
2411,919,1445,8,4
2150,2115,186,2,3
2397,886,2304,8,6
1105,443,2322,8,3
802,1599,137,3,3
1697,426,2490,6,2
2491,1094,1239,8,3
461,509,16,4,3
143,358,1949,3,3
570,1808,2445,6,3
2453,998,199,8,6
2131,1177,554,4,2
617,151,2135,6,8
1309,1184,317,4,3
1512,859,110,6,3
1053,1593,1145,6,6
1542,1494,1965,1,0
2216,149,2188,2,0
2145,1346,1600,6,3
1636,100,1735,4,1
1484,414,1788,8,4
616,2442,1707,7,2
1546,615,1541,5,7
604,210,194,7,1
711,1610,1994,6,5
1595,196,1393,5,5
1125,1367,1236,5,4
2228,789,207,4,1
1277,131,795,7,4
2073,75,1176,4,1
134,1236,715,4,2
1437,1071,1508,4,3
2137,425,1803,6,3
996,1886,468,4,4
1451,1936,699,6,3
1288,980,1187,3,2
600,2134,1587,1,0
1371,2231,2369,5,3
2181,239,596,4,3
989,585,1524,6,6
2444,2145,864,9,4
1251,829,1563,8,5
2154,279,2452,5,5
795,2033,1911,5,4
1529,1952,1149,6,3
2320,545,1608,5,4
883,1068,607,6,4
757,1956,6,11,12
2452,1903,755,4,4
2420,754,1677,8,8
2301,616,919,3,1
2040,473,2382,8,12
288,1673,69,6,3
1494,947,466,2,1
1566,2196,680,5,2
1037,1471,911,7,2
1022,2159,1193,7,5
2439,319,1924,8,2
181,271,839,6,5
2345,2250,1061,5,2
1965,1381,1423,2,2
127,1775,1561,2,1
2450,1208,706,8,6
317,581,1959,3,2
416,1750,1998,5,1
2255,2411,1662,2,2
244,1471,2361,6,3
814,1891,2434,9,7
446,75,259,5,4
397,1708,1082,6,4
1179,2152,2413,4,2
1162,223,785,6,1
2356,2101,1408,6,5
403,320,1173,4,4
1944,302,493,1,0
446,748,320,3,2
770,1074,813,2,2
473,112,819,3,3
677,302,440,8,7
1012,2471,1947,6,2
1895,2117,1468,2,1
1929,1407,1055,5,4
827,69,82,8,5
1160,1320,1673,7,4
961,1201,348,6,5
1967,322,1630,4,3
717,1531,1103,6,4
1502,94,1472,6,6
985,42,2369,6,7
2250,1951,69,7,4
1293,2209,1619,5,3
211,516,1844,8,6
2048,1880,1166,8,5
270,572,1414,5,3
1715,1428,514,4,3
1569,910,1804,5,3
175,2024,805,6,3
232,1173,1157,6,4
1705,1795,946,0,0
1841,2143,2295,5,4
1977,609,865,1,1
481,1975,1839,5,1
692,885,564,6,7
2321,1922,1025,8,5
207,1122,433,6,3
804,280,1957,3,2
1585,353,1173,2,0
1302,2326,406,4,2
2440,139,346,8,9
2218,2280,2064,6,4
369,1991,405,4,3
1766,1360,424,7,3
1878,1147,1658,5,5
15,2498,310,2,1
1252,2170,2461,8,9
955,2302,76,6,8
2056,632,598,8,3
2001,1682,1426,9,5
819,1750,1905,8,6
734,1036,1137,4,3
1107,94,158,1,0
1815,287,781,5,0
1077,422,1914,6,4
334,721,705,7,3
2058,1170,878,6,3
2336,709,1252,6,2
2324,228,1725,3,1
442,2335,1050,11,5
1751,562,1406,7,0
1747,1332,2030,3,2
82,724,2413,8,4
1511,1846,1356,4,3
888,127,554,8,4
951,1805,205,6,5
1899,2208,2017,2,1
1894,311,163,8,10
908,1698,2271,6,4
1414,2417,258,1,1
2305,875,18,4,4
2081,2412,1953,8,3
1253,753,435,5,4
908,2345,947,5,3
2350,1542,2320,7,6
1844,1231,93,8,4
2347,31,1871,8,6
1430,2059,2223,1,2
686,2122,1165,5,5
843,495,2169,4,3
178,1793,105,6,3
598,1766,362,6,3
947,1373,1906,2,1
1480,300,657,7,8
826,2171,1573,6,6
888,2390,2227,3,2
2304,2126,1393,1,1
1707,1569,2444,8,6
673,1,2028,3,2
1733,868,1598,4,3
757,2435,1762,1,0
1580,1744,1735,2,1
165,1477,935,7,2
51,1102,574,8,7
1320,1351,201,0,0
2339,2455,1515,1,0
854,506,184,1,0
1718,154,1416,4,3
1836,1871,255,7,9
141,1744,2457,8,4
1631,2277,1876,8,2
650,1385,2420,5,3
1747,2300,961,6,5
1180,1993,1490,6,6
1091,1404,1521,2,1
1967,1897,1934,6,3
2140,2177,255,6,0
1275,1562,554,7,5
1391,1644,1814,5,6
503,2078,1879,6,2
917,685,1321,2,1
973,868,188,5,3
2355,342,1194,6,1
2440,2297,1754,8,7
283,1583,2072,6,1
58,2414,56,7,4
513,66,791,7,5
1112,1970,801,8,4
343,2276,2359,5,4
2055,866,1402,3,1
1057,2390,520,8,5
158,1866,1400,11,10
785,2018,1494,8,9
1332,311,1542,2,0
2346,59,1278,4,3
1432,551,2277,2,1
423,1845,85,7,2
953,884,414,8,5
2492,48,1334,8,7
1734,2391,1953,6,2
1940,1930,138,7,5
152,730,1074,4,2
1604,994,1233,7,6
1979,64,1091,5,3
1762,1887,1603,4,2
2268,1199,1987,7,4
1447,2296,1739,4,4
1666,1318,301,6,2
868,1720,1032,2,1
650,94,1999,6,1
979,463,339,6,5
1475,2237,627,6,1
948,650,2480,4,2
239,1870,1332,8,4
1520,1877,1675,6,4
729,1448,618,8,4
2437,806,2372,6,5
1044,2029,718,7,3
1447,149,2166,6,5
2422,1080,1883,6,4
2112,1031,947,8,4
2325,69,455,11,12
1349,1305,715,6,3
40,1901,1299,8,4
328,51,2428,4,2
806,565,2500,6,2
1402,606,25,4,2
1209,804,2357,6,4
857,1063,2360,5,4
2057,1976,1556,8,5
848,544,1580,5,2
1194,812,1541,4,3
776,1541,524,4,2
1922,726,416,2,2
142,1619,1578,8,6
912,267,1647,8,6
1329,684,1650,3,1
988,594,655,11,10
1911,1966,97,5,3
1945,1465,1228,8,3
2353,47,1071,1,1
357,2071,1412,8,6
2311,213,801,6,4
712,2488,210,5,4
1037,2277,712,4,3
272,2016,147,2,1
576,157,2204,1,0
169,42,471,3,2
1578,549,2383,8,9
1486,1945,1665,2,1
1168,397,736,5,3
137,559,1294,6,2
642,85,2479,5,2
1012,803,347,4,3
432,2453,666,7,4
797,25,460,3,3
1085,1942,2209,6,1
1304,1228,539,4,2
514,209,1245,4,2
1990,2384,682,8,6
1410,833,1379,4,2
964,1968,1662,5,3
2156,158,791,8,4
123,1670,551,8,2
1158,1763,2054,4,1
696,1731,674,7,3
1969,1063,2325,3,2
1373,1795,2465,8,5
2230,713,2485,4,7
1346,253,2154,4,2
2194,1090,901,5,6
1925,1519,2390,8,3
1024,725,1081,7,4
2112,1680,1745,7,4
952,2053,2158,3,3
1609,84,1781,5,6
1800,2047,648,7,8
670,346,439,4,2
1505,2186,2194,3,2
1979,1681,2476,2,1
2413,1627,780,6,3
1427,1136,1690,6,7
956,1977,1141,1,0
315,113,2200,3,2
1152,122,1584,6,2
2058,45,1397,4,3
123,1484,655,6,2
475,662,1177,3,4
1618,2410,1979,8,6
561,1037,735,3,2
213,591,1599,4,3
2436,2374,1728,8,7
912,629,866,6,2
2271,1165,1604,5,4
1139,211,1502,5,4
1829,877,701,7,4
2178,21,797,7,7
1437,1865,1137,4,3
1907,2412,1920,5,2
1637,439,556,4,6
555,603,850,6,2
1013,1484,362,4,2
311,1187,839,4,4
1237,388,1576,7,5
1436,761,2384,5,3
1368,668,1100,8,9
906,1920,1036,7,3
332,70,1832,4,2
2477,133,169,9,8
1092,1184,1028,8,5
1514,1675,1894,6,4
144,1354,1018,5,3
680,1996,1128,7,8
191,843,353,8,4
731,608,1541,8,11
1725,2150,1759,4,2
1359,938,859,4,1
1450,2200,1168,4,1
1713,2131,2315,7,3
2179,577,128,7,3
132,1803,69,2,2
1012,2311,224,8,6
2243,659,823,6,2
280,763,1756,8,4
967,1511,112,6,2
1965,1126,957,2,2
665,930,628,5,4
825,316,866,7,8
1536,64,951,7,3
2259,1770,552,6,3
226,153,1878,7,2
2200,238,267,8,4
1867,2495,1663,6,3
1496,2355,1346,6,2
2116,1573,1406,3,1
158,44,1887,5,2
910,51,1702,5,2
1124,2438,40,6,6
910,1345,952,6,4
2360,1688,1311,1,1
1805,1892,1325,3,3
1792,1925,1084,1,2
1718,1386,1180,5,3
1378,1187,553,4,2
1961,1207,204,6,6
854,1549,1197,5,2
677,1222,317,6,0
1801,1961,1611,2,2
1656,130,1875,1,1
449,1084,630,6,3
796,1864,2490,5,2
2297,1360,396,1,1
793,2487,1815,2,1
1642,311,2233,9,6
2067,2125,247,6,2
2007,1482,240,6,4
1520,1979,1430,9,15
885,1393,2010,3,2
843,2175,1642,4,0
1741,2212,1070,4,2
2248,1294,1793,6,4
520,1129,836,6,4
664,1313,157,4,2
1251,2470,348,6,5
2109,2336,868,4,5
1618,2413,881,6,4
808,2003,855,6,3
1035,2006,1483,7,4
1500,1957,1053,1,0
2381,571,2440,1,0
347,1399,324,6,1
131,2218,412,3,1
588,1841,2497,0,0
74,2235,1847,5,4
1300,1897,2446,6,7
362,1698,715,3,1
432,1339,153,2,0
627,977,312,7,7
2375,163,1973,7,2
1058,771,200,8,8
1246,766,1667,8,7
1581,2447,1202,5,4
897,1173,99,7,10
1972,1356,2290,1,1
1488,18,1160,4,3
2478,1341,603,8,4
864,2011,2426,4,3
636,2215,1832,8,7
2314,859,64,7,5
940,1713,592,6,3
921,315,1257,6,2
1143,1493,1978,5,5
2283,2174,1768,8,3
91,1023,1707,5,1
1141,661,223,6,5
32,634,1536,8,4
2331,1844,679,5,3
861,2144,1249,8,2
3,526,1167,2,1
1181,1730,1365,5,3
942,1298,1954,7,3
2090,1484,2361,8,3
2225,107,1753,5,3
276,1593,1594,5,2
438,1845,188,8,5
357,1574,1895,3,2
116,1686,651,4,2
1802,678,1692,9,7
2175,1129,2245,8,5
2123,739,1026,2,1
175,116,1150,4,1
183,437,804,8,4
934,2034,2426,5,4
30,820,637,6,2
1079,1817,722,6,2
2436,1814,1069,7,7
752,1388,2193,6,2
2259,496,1532,7,3
2415,1155,1586,7,4
1226,2044,2201,8,2
2106,1118,715,0,0
1219,1676,1605,5,2
953,53,295,8,5
1274,2229,1044,6,9
529,622,1940,9,10
788,939,1685,5,4
1991,962,297,8,5
315,2160,1582,6,3
2239,1121,178,6,6
1313,127,1823,4,0
479,1481,1341,3,2
110,1578,2439,7,4
2486,1117,2469,8,3
1312,900,2068,8,2
145,1675,1206,2,2
566,2358,1372,5,4
554,2254,300,6,8
799,658,125,6,2
800,1198,2301,2,2
1717,1964,1571,5,1
1349,252,2207,8,5
1244,1530,152,6,3
1339,2254,336,5,2
2147,2148,1481,7,2
2044,610,1080,5,5
125,1346,426,6,1
2041,410,839,8,11
561,541,748,4,2
1856,2122,1533,8,5
598,688,150,2,2
2121,1379,730,3,2
25,1973,322,8,5
1166,1098,1249,1,1
1384,1356,2344,7,5
1109,338,169,6,4
525,778,335,2,1
60,804,1764,5,3
1393,991,15,3,1
2317,2340,119,8,2
1602,1713,541,6,5
1147,712,1411,6,7
215,1940,2037,5,8
1330,1923,2130,5,1
1881,793,506,5,6
1981,2117,108,5,1
1435,1836,2325,5,4
42,953,1645,6,3
2240,1129,1851,3,2
387,1315,274,6,3
1794,665,2238,2,2
1069,1997,2445,4,4
739,1243,112,8,7
235,112,1742,2,2
2086,2236,1644,7,5
886,104,208,2,1
974,999,1691,4,3
2374,2007,276,6,4
1278,485,2298,5,2
1656,1095,1147,6,2
207,1924,2107,5,4
225,1587,1330,1,0
590,2141,420,4,2
2284,1926,2025,5,2
2293,1372,633,2,1
880,1587,1105,9,5
1936,659,2418,9,6
472,2066,363,7,7
578,1586,2286,10,5
1447,2158,1183,2,3
61,1728,1778,5,1
556,1110,617,5,3
273,784,348,4,3
1720,554,2150,5,3
1851,473,1337,6,4
1681,1561,879,5,3
1619,412,389,4,1
1737,1684,482,0,0
2085,280,1457,5,1
944,1030,135,7,6
1349,52,1302,5,6
471,2394,1388,8,6
769,2169,149,6,7
1244,555,2318,4,4
1871,1825,1189,8,4
2467,1132,1209,5,4
793,71,2056,1,1
158,908,2363,4,3
298,1836,577,6,4
397,1690,1744,7,3
358,1985,110,8,1
2197,2078,610,7,2
185,531,2174,3,4
1602,1112,1072,7,10
2298,556,226,7,7
1278,2186,27,4,2
1783,510,1911,5,6
5,2132,1286,9,8
904,133,2373,4,3
2358,1059,549,5,1
1960,978,1710,1,0
243,1743,2027,8,3
1756,771,1641,8,1
2446,1081,209,4,2
102,1982,1414,6,4
1764,138,350,8,5
621,308,1478,7,5
1858,1618,522,8,5
358,675,1435,5,4
910,1676,595,5,2
1555,644,98,7,4
1712,208,65,7,3
344,1714,172,4,2
2440,730,2498,8,4
260,1855,1492,8,4
2342,1098,5,8,6
1745,1171,1417,7,4
1687,2013,1573,8,3
677,279,2011,6,6
1855,1530,1080,8,3
2456,1209,1617,5,3
103,2258,99,8,10
1921,1362,2052,4,3
292,647,1147,5,2
1512,1523,1279,5,4
520,1961,606,5,3
1110,176,263,7,6
922,1707,1775,4,2
2115,1964,999,3,1
2386,33,2467,3,1
274,161,1951,9,5
1366,505,249,1,0
564,570,2152,4,2
488,1619,1915,6,2
1801,1860,2488,4,2
1194,1943,2184,6,3
667,1385,342,8,7
490,598,949,8,3
856,1016,2464,1,0
2330,602,1595,6,1
1984,585,1225,3,2
70,156,1731,10,6
8,1451,1626,8,5
439,398,1206,7,5
2012,2135,1419,8,3
1251,496,1618,9,3
2417,736,1223,7,6
1318,1290,1784,6,3
1896,2257,896,0,0
652,1749,654,7,3
1139,1072,176,6,4
1168,594,687,7,4
322,1823,2086,9,5
1280,381,181,5,3
1093,1588,2,3,1
937,1994,2298,7,2
1947,105,1093,6,5
1627,2475,1099,9,6
1452,30,1613,7,5
1467,1735,1770,1,1
1249,1405,2105,4,1
1453,329,678,4,3
369,772,55,1,1
1638,142,278,7,4
1735,1489,1316,7,7
2062,1827,1528,6,5
422,1246,1953,5,2
1245,2198,2193,9,5
1165,388,1152,6,5
23,2100,2421,6,2
1927,815,1475,7,5
469,815,229,8,4
2265,753,2257,8,4
1314,1481,1914,5,4
63,407,1148,6,2
852,1689,1464,4,3
1936,1213,1680,8,8
5,1467,2184,5,4
2447,2021,1419,6,4
966,1693,180,2,2
823,560,1501,2,2
2315,576,1057,6,3
742,2173,864,8,5
1040,1113,640,5,5
2177,791,2172,1,1
1490,2495,2256,3,2
2190,2353,1326,6,4
723,2218,2472,4,4
1725,1857,331,6,2
989,1850,2390,4,1
1055,504,1467,4,4
1791,1023,490,3,2
2306,519,2165,0,1
1653,1647,2332,6,2
167,1223,711,5,4
401,1787,1859,4,3
1764,650,827,7,5
2437,69,1954,8,6
427,2262,581,5,5
678,1073,419,7,4
1225,2017,2064,1,0
171,1837,1723,8,5
2110,404,1269,7,6
2299,1565,881,3,2
190,1878,335,6,3
2288,1892,765,4,3
1855,2163,810,7,4
2330,715,177,10,9
2482,1796,731,8,7
1208,1085,2327,4,2
713,1643,131,5,5
717,654,1102,5,2
2143,395,686,8,5
167,502,1221,6,4
733,2210,721,4,3
607,1848,13,6,3
1846,1603,727,5,2
1691,998,759,6,4
1296,1544,715,5,3
643,912,1000,4,1
216,1740,1681,6,4
427,630,121,6,6
379,777,146,0,1
682,1249,1685,8,8
2471,1943,1507,4,3
300,652,1279,6,4
145,1105,1581,5,0
681,1099,1734,5,3
1658,222,2468,4,2
1268,2414,676,6,4
1046,1444,1682,4,1
773,2228,1694,3,2
1985,1042,2291,8,5
1554,575,1659,5,4
1441,1667,2379,4,4
1953,1081,2173,4,1
401,1914,2332,6,6
1796,1429,648,6,3
640,1201,579,6,4
1514,1950,638,5,2
920,1046,519,8,6
2089,1877,420,5,2
1547,928,1069,2,2
572,2342,1597,2,1
932,456,2145,3,2
46,1530,1192,11,7
1148,996,851,9,3
2467,2212,181,4,1
347,572,862,4,5
1318,706,1232,6,3
877,1475,1139,8,7
1422,1916,57,6,4
2392,267,2143,8,6
528,494,1202,3,3
2483,1398,1138,6,6
1084,1563,345,3,3
1886,1993,1060,5,3
1849,66,12,7,5
2008,200,818,3,2
1396,1440,943,7,4
2172,2484,561,6,7
1012,973,2016,6,4
688,672,1488,5,5
953,267,1445,7,3
316,40,1766,7,5
38,1455,398,6,3
370,178,963,5,2
2409,2343,124,7,5
21,1479,2435,6,7
1707,1222,1975,5,4
281,277,1633,4,3
2158,1248,2250,7,6
1446,2211,269,8,6
1463,2488,2048,3,1
65,1440,1340,5,2
797,1575,1723,10,10
231,2313,182,6,4
197,2441,848,4,2
73,2135,1465,6,8
1885,1490,819,2,2
2170,1384,1680,2,2
954,288,831,8,2
1520,1909,1412,2,2
1493,724,1807,5,2
728,842,703,7,5
1312,1542,403,4,4
778,2450,2049,3,2
1754,887,45,5,3
1578,15,2031,8,4
679,951,496,5,2
920,2237,2290,7,4
431,1856,468,5,2
1346,493,2394,8,4
1682,1444,1828,8,5
778,961,1908,8,2
2377,274,1367,8,5
2444,397,1564,7,4
590,1655,2343,8,9
2180,678,51,6,5
1308,268,524,4,2
1621,1942,2103,4,2
1738,874,2012,6,3
409,293,1016,1,1
1217,2085,883,5,5
615,872,297,8,3
662,1422,1682,2,1
1192,1812,25,4,2
1271,496,902,8,3
1641,270,926,5,5
510,2292,322,9,3
137,2089,240,4,3
2413,1865,1789,8,5
1374,538,69,8,6
2261,1715,2192,8,3
192,365,1729,1,1
355,391,1298,6,3
1316,903,1140,5,1
1772,356,1395,3,2
636,1585,172,4,3
1695,429,2206,8,10
300,481,739,8,6
291,705,434,7,5
2262,1000,2311,6,3
2096,1352,1224,8,7
929,1819,222,7,3
1403,1516,2371,6,3
710,436,645,5,5
346,863,792,1,0
1757,1193,914,6,3
1576,2151,2317,7,9
1098,1045,694,7,5
1367,2332,640,5,3
1483,387,1022,8,6
707,756,364,8,4
164,1554,2078,8,3
1478,2251,818,8,6
1779,581,842,1,0
308,1008,128,6,6
1857,2047,1379,8,5
1227,144,1847,10,9
1665,131,1189,3,4
1504,305,567,8,5
444,1126,255,4,2
1485,997,2392,5,1
269,313,694,1,0
685,1304,354,4,2
2165,2443,414,2,1
2305,1132,202,4,5
1400,2381,1378,4,2
1053,893,2292,7,5
1545,1230,140,5,2
1030,2411,202,5,3
43,1280,660,7,4
228,194,1332,8,5
1163,1305,1019,7,6
2223,2478,972,5,2
1130,593,821,2,1
1056,812,2191,6,4
2264,728,2034,7,4
2425,1442,1854,7,5
813,2107,2078,3,1
2195,1637,1762,6,3
1013,432,286,6,8
2424,2379,1540,5,2
557,2468,2082,4,1
1472,68,626,7,4
315,170,2094,6,3
451,1322,1257,4,4
739,1022,1232,6,5
1115,122,60,7,3
2490,333,534,5,3
284,2129,230,8,4
1540,892,2108,8,10
1923,2105,1878,9,2
2160,2224,577,6,2
795,1571,2234,8,4
1630,172,1151,7,5
944,1991,1853,8,3
542,885,1569,5,3
1697,2281,1274,8,2
1672,2367,295,0,0
1254,1411,2054,7,12
679,1551,914,1,1
323,1461,2470,1,1
81,1833,1088,8,1
638,909,253,3,1
1087,1396,446,7,8
785,1376,1696,4,1
1916,1246,292,8,7
1913,1181,910,4,2
2019,1710,1009,6,4
450,581,2302,2,2
157,519,1376,0,0
205,814,870,4,2
1905,1777,792,6,3
593,481,850,4,1
1094,2380,1176,3,4
1226,1249,166,6,5
1898,1458,262,7,4
404,1257,1564,8,5
119,1985,2132,8,4
2230,1592,123,8,2
1910,1958,2143,4,4
585,2070,1640,6,4
44,2167,1748,6,2
726,191,306,6,4
208,2102,2177,6,7
1143,1194,1756,4,3
1280,1617,1805,5,3
2401,519,1825,2,1
1724,1693,1510,5,1
766,691,40,3,2
1188,1929,153,6,4
585,1298,2229,6,4
254,367,852,5,3
416,2363,151,3,2
2352,402,1361,7,5
879,1504,2320,0,0
322,613,327,8,2
1833,967,1588,7,6
2188,745,1926,2,1
272,1852,1246,3,1
1575,1430,133,8,5
172,1535,349,6,6
1308,7,392,7,3
449,1528,975,3,1
1420,2228,2317,2,2
454,2297,2168,6,3
722,1238,253,5,2
198,1289,1719,6,2
1020,1282,700,6,3
1335,2336,219,3,2
1099,1505,219,8,6
2333,2406,731,4,2
569,1743,1653,6,8
2350,1535,1812,8,4
1106,1875,561,4,1
1350,2381,1722,6,6
389,1668,827,8,6
267,2293,2324,3,2
1022,2269,705,4,2
1958,956,788,3,3
653,1851,1043,0,0
2369,2147,1652,7,4
2134,103,2058,7,3
386,160,942,1,0
917,48,314,8,3
2145,1459,1113,4,2
2191,1325,1975,7,2
295,1395,656,6,6
1711,2206,885,3,3
334,1456,1340,8,8
2245,2487,2295,4,3
1474,1215,1493,8,5
1513,891,1068,4,3
1785,676,1561,6,5
53,65,2441,6,4
1503,2499,1954,5,6
1924,1944,872,3,2
1277,1296,397,2,1
397,896,2199,4,1
577,361,2393,4,3
593,430,125,5,0
2277,1315,1278,2,2
1757,1844,1021,8,11
207,1032,787,2,1
2226,1846,923,5,1
139,519,789,7,7
619,1441,200,8,8
1934,354,1916,8,5
183,485,1714,5,3
1604,1608,1040,8,7
1814,1307,713,7,5
456,526,1405,5,2
691,778,1223,3,2
1813,1,1716,8,6
862,929,171,5,4
1994,1086,1179,7,6
470,1057,894,7,6
514,713,1078,5,2
74,317,986,6,2
660,2275,2350,8,4
2232,1187,2111,5,5
244,497,435,4,1
1135,2482,631,2,1
1580,607,2467,7,5
277,635,889,5,1
1757,1568,1810,5,3
19,1789,316,0,0
2412,619,2253,5,4
672,2233,123,1,2
1614,754,103,2,2
795,535,864,5,6
653,1396,306,8,4
406,2114,2231,7,4
1598,1782,2382,6,7
819,2131,809,6,2
2022,1323,399,8,4
200,2387,1914,9,8
1704,1377,859,10,4
1094,662,178,12,3
889,1875,68,6,4
2141,2029,1354,7,4
13,1974,2213,8,5
91,1158,69,5,4
1113,27,1605,2,2
556,1440,1062,4,3
452,1912,2235,8,6
1971,2228,592,1,1
663,192,2453,2,2
604,1662,1021,7,4
1797,290,870,4,4
2237,1419,856,3,2
2195,1185,1101,2,1
2166,1289,824,5,4
210,2019,748,7,4
629,1989,1940,7,4
2066,1851,1369,6,6
1408,606,2484,4,2
1192,1554,1355,4,1
252,17,1349,3,3
2106,2107,2275,6,2
982,2316,1060,6,5
1096,1564,444,4,2
2316,341,2202,8,3
430,217,123,6,4
2419,1164,417,8,3
2475,116,102,7,4
1791,1762,2300,7,7
1627,1047,404,12,5
287,1121,2292,7,5
1484,1060,1437,6,10
2244,1881,663,8,8
2058,1134,422,8,4
1459,1843,39,7,6
1345,51,381,5,3
407,655,1352,6,2
12,2165,2026,5,1
913,875,1433,0,0
1054,1782,237,6,4
304,132,1984,7,7
1878,1393,2347,8,4
1926,2496,400,3,1
1411,2091,1890,4,3
2418,1178,1455,7,4
868,596,1515,0,0
2331,2210,1933,8,5
1313,904,2190,8,5
2203,1072,799,8,6
730,1434,1953,8,2
1443,2369,2490,5,4
193,1901,1363,8,5
1611,2405,1590,7,6
1399,1267,1720,6,3
444,2040,1779,9,3
1474,971,1387,4,4
2052,925,1732,8,5
2332,660,1864,8,5
866,121,2476,4,1
1568,2197,410,8,4
1690,762,240,6,3
510,1195,176,6,4
1656,706,929,10,11
889,2312,2107,1,0
1381,1327,1968,8,6
728,1263,2486,7,6
1108,2331,347,4,2
667,1972,1042,5,4
1341,165,714,6,3
645,1860,1782,8,2
500,1062,1757,7,6
2111,112,2377,5,2
1334,1703,2247,8,6
491,186,2459,5,3
870,2172,303,6,4
2475,163,1207,7,3
1105,790,1012,3,3
1918,1968,2425,5,5
1108,1943,1943,7,3
1055,2148,115,1,0
1826,761,1452,7,7
1986,1160,916,8,4
1211,753,789,3,3
595,1176,1384,4,1
2226,550,884,3,2
1043,242,1588,6,3
1783,263,623,8,5
1488,2469,1663,7,5
1988,353,1133,5,6
201,1313,809,8,5
1872,1616,1065,12,11
2055,1227,1322,4,2
1895,160,218,7,6
1894,779,2211,3,3
682,1408,1764,2,2
1786,384,2188,2,2
1982,701,983,2,2
800,894,1729,8,5
2113,2013,1030,7,2
2344,398,1470,6,4
653,2006,2076,3,1
748,1046,2127,6,2
1712,2122,430,5,5
1862,2326,1779,6,2
490,2374,677,9,7
90,522,307,7,3
1828,1074,2286,3,2
1204,1001,689,5,3
257,435,1367,5,4
1104,1474,1792,7,5
1903,2367,1224,4,3
2340,1595,1342,6,3
2111,528,890,5,5
1483,116,1209,8,5
2343,2387,558,4,4
887,1114,268,7,4
919,1785,1821,3,2
230,1114,949,7,0
2481,219,2486,5,4
284,755,1425,3,2
711,79,1249,6,4
496,940,2468,7,8
369,947,505,8,4
1265,1969,695,6,1
827,1395,474,6,3
1486,2358,1940,3,1
2325,1958,2307,8,6
1539,1715,1516,5,3
2470,895,1314,8,6
2057,524,2241,6,5
2056,1647,1581,5,1
1918,765,2179,4,2
1547,177,1431,4,1
1041,1711,1149,8,6
332,434,1384,6,4
1694,1024,567,7,2
984,1006,2019,4,4
2452,1183,916,3,2
1311,569,369,2,3
972,2400,1294,8,5
974,918,2108,5,1
446,1476,2426,2,2
474,781,1537,6,3
1983,2117,2019,9,10
1619,672,2336,3,2
1571,2264,1067,8,6
10,1440,450,7,6
2228,2207,1901,7,4
1527,1570,659,4,1
524,942,1407,5,2
2305,741,1098,2,1
2457,894,260,7,3
709,501,2273,5,2
693,1140,1107,7,4
546,640,1547,2,2
389,734,1485,4,2
1334,466,154,3,1
173,155,1341,5,2
395,2098,1377,4,2
2361,1548,1658,8,5
836,1300,686,1,1
510,1520,2025,8,7
1235,607,681,6,3
792,2148,1831,4,2
1914,2386,1035,4,2
626,24,427,2,2
1899,2196,1646,8,3
846,117,2159,6,4
1539,1332,327,8,2
1185,742,1959,5,4
756,1110,2040,5,3
744,453,1168,4,1
1048,2246,2464,6,5
888,2314,1876,6,4
1776,549,1771,8,6
1065,1963,1800,1,1
967,1556,1582,3,2
2136,1921,1243,2,1
603,951,2190,2,1
1912,6,1074,4,3
280,1865,1304,8,6
2249,1008,1139,0,1
2419,351,1817,8,6
1997,1641,1151,6,3
1312,1134,2488,8,6
795,1483,819,6,9
1044,1819,2170,4,2
2470,2421,1833,6,7
1074,770,1101,5,3
861,631,2260,6,9
2396,798,2296,7,5
996,140,1531,7,3
2445,1606,568,0,0
715,2293,1024,0,0
230,1308,953,5,4
2142,1469,1418,5,4
2331,114,980,8,6
397,2252,1243,6,3
294,1287,228,1,0
1761,2284,1924,5,6
2393,1401,1911,5,5
1671,1903,316,4,3
2056,566,1665,12,5
336,1872,1189,6,4
2344,1000,746,9,7
1458,651,1555,0,0
2132,1345,1199,5,3
2082,1591,1072,2,2
1073,45,2198,6,3
2,1328,1768,3,3
21,1468,2114,8,3
1281,1548,64,2,1
1911,372,2410,6,1
843,768,1607,6,7
1148,389,377,6,1
391,1257,2044,6,3
2323,254,1768,2,1
573,110,1888,6,6
1099,1704,2148,2,2
950,981,1635,6,7
635,621,1463,5,2
2274,747,1849,6,4
673,1932,1215,3,2
1013,935,1626,3,1
886,1321,1262,6,7
512,1439,1924,3,2
749,1118,161,5,4
1453,1572,1965,5,1
2396,1362,50,1,1
817,1627,959,8,2
327,1005,1934,6,5
1675,1708,2193,6,3
1644,1678,505,3,2
452,1284,1184,4,3
311,2492,863,4,3
1173,154,1235,5,2
1075,1451,2282,7,3
1011,1808,113,6,4
119,964,424,7,3
